vcpus,memory,images,start_time,app_init,lib_init,anonymization,lib_anony,total_time
4,32,10,0,9.743269267,127.900429056,8.05661568,135.957044736,145.700314003
4,32,10,0,9.641552489,125.285659904,8.038511104,133.324171008,142.965723497
4,32,10,0,9.640271334,129.926084864,7.988837888,137.914922752,147.555194086
4,32,10,0,9.732216053,127.950336768,7.942983168,135.893319936,145.625535989
4,32,10,0,12.237889227,131.005784064,8.083186176,139.08897024,151.326859467
4,32,10,0,9.929915893,129.549908224,7.89526784,137.445176064,147.375091957
4,32,10,0,10.048017822,129.914726912,8.092050176,138.006777088,148.05479491
4,32,10,0,12.407253249,131.39248896,7.883622144,139.276111104,151.683364353
4,32,10,0,9.830748029,136.763137024,8.031087872,144.794224896,154.624972925
4,32,10,0,9.700566995,134.070190848,8.064393984,142.134584832,151.835151827
4,32,10,0,9.99386329,128.647730688,8.024702208,136.672432896,146.666296186
4,32,10,0,9.927299699,130.01575296,7.833318144,137.849071104,147.776370803
4,32,10,0,9.879722385,132.78125824,7.895539968,140.676798208,150.556520593
4,32,10,0,12.240852817,132.137491968,7.849954048,139.987446016,152.228298833
4,32,10,0,9.725997937,130.729464064,8.11831808,138.847782144,148.573780081
4,32,10,0,9.709087067,128.567285248,7.872766976,136.440052224,146.149139291
4,32,10,0,9.778661969,129.95926016,7.915469824,137.874729984,147.653391953
4,32,10,0,9.767412455,131.009525248,8.23187072,139.241395968,149.008808423
1,64,120,0,9.623718026,141.789302784,42.25599232,184.045295104,193.66901313
1,64,120,0,9.593643497,142.855673088,40.44969984,183.305372928,192.899016425
1,64,120,0,9.512297887,140.305304064,40.707066112,181.012370176,190.524668063
1,64,120,0,9.515393823,142.82064512,41.49443712,184.31508224,193.830476063
1,64,120,0,9.777318029,142.019218944,40.710179072,182.729398016,192.506716045
1,64,120,0,9.593922061,141.934297088,41.221597952,183.15589504,192.749817101
1,64,120,0,9.57338736,143.280718848,41.140905984,184.421624832,193.995012192
1,64,120,0,9.769815625,144.16048896,40.640478208,184.800967168,194.570782793
1,64,120,0,9.551308237,142.622840064,40.849040896,183.47188096,193.023189197
1,64,120,0,9.587652303,141.79706112,39.284953856,181.082014976,190.669667279
1,64,120,0,9.492174503,140.673120768,41.452553984,182.125674752,191.617849255
1,64,120,0,9.626343673,141.765275904,43.350638848,185.115914752,194.742258425
1,64,120,0,9.65160132,140.58946304,40.07771904,180.66718208,190.3187834
1,64,120,0,9.726883623,141.751139072,42.975979008,184.72711808,194.454001703
1,64,120,0,9.465166217,139.988410112,41.228201984,181.216612096,190.681778313
1,64,120,0,9.797634304,141.494192128,41.350277888,182.844470016,192.64210432
1,64,120,0,9.818570585,140.188209152,40.80173696,180.989946112,190.808516697
1,64,120,0,9.389217973,138.857330944,40.723298048,179.580628992,188.969846965
1,64,120,0,9.596263612,141.584327936,41.303888128,182.888216064,192.484479676
1,64,120,0,9.513692974,138.879232,55.724957184,194.604189184,204.117882158
1,64,120,0,9.780516384,140.544073984,47.64383104,188.187905024,197.968421408
1,64,120,0,9.542357558,141.369840896,43.845052928,185.214893824,194.757251382
1,64,120,0,12.274575232,139.951024896,40.019485952,179.970510848,192.24508608
1,64,120,0,9.692224532,144.776704256,40.831807744,185.608512,195.300736532
1,64,120,0,9.575976541,140.489390848,40.648898048,181.138288896,190.714265437
1,64,120,0,9.686874041,139.341738752,43.675947264,183.017686016,192.704560057
1,64,120,0,9.950237856,140.60829312,41.443443968,182.051737088,192.001974944
1,64,120,0,9.635153622,141.60305408,41.316073984,182.919128064,192.554281686
1,64,120,0,9.645727221,140.015792896,41.964007936,181.979800832,191.625528053
1,64,120,0,10.04451566,140.32497408,40.853200128,181.178174208,191.222689868
4,64,60,0,10.069741431,115.791298048,20.104147968,135.895446016,145.965187447
4,64,60,0,9.828481596,112.45800704,20.110918144,132.568925184,142.39740678
4,64,60,0,10.044915622,118.422877952,19.469949952,137.892827904,147.937743526
4,64,60,0,10.018659852,115.82379776,20.899033088,136.722830848,146.7414907
4,64,60,0,10.01274637,113.172611072,20.27784192,133.450452992,143.463199362
4,64,60,0,10.139807126,113.328175872,19.749693952,133.077869824,143.21767695
4,64,60,0,10.049376688,116.147337216,19.981116928,136.128454144,146.177830832
4,64,60,0,10.137155848,111.039397888,19.776158208,130.815556096,140.952711944
4,64,60,0,9.937515704,115.310336,20.106701056,135.417037056,145.35455276
4,64,60,0,10.35422568,114.486242048,19.153356032,133.63959808,143.99382376
4,64,60,0,10.090223549,114.419302912,19.577296896,133.996599808,144.086823357
4,64,60,0,10.256228743,113.244876032,19.140225024,132.385101056,142.641329799
4,64,60,0,10.025853411,112.385050112,20.241357824,132.626407936,142.652261347
4,64,60,0,10.169289064,115.422314752,19.670633216,135.092947968,145.262237032
4,64,60,0,9.983144594,113.0323328,19.871163136,132.903495936,142.88664053
4,64,60,0,10.069045773,113.312537344,20.331227648,133.643764992,143.712810765
4,64,60,0,9.789910425,111.69423488,19.899361024,131.593595904,141.383506329
4,64,60,0,10.102370698,109.932733952,20.608212992,130.540946944,140.643317642
4,64,60,0,10.094633259,115.562878208,19.926292736,135.489170944,145.583804203
4,64,60,0,9.98103474,115.2702592,19.926466816,135.196726016,145.177760756
4,64,60,0,9.967975173,114.90199808,19.85079808,134.75279616,144.720771333
4,64,60,0,12.585833188,114.758317056,20.103480064,134.86179712,147.447630308
4,64,60,0,9.957767034,111.928891136,20.005908992,131.934800128,141.892567162
4,64,60,0,10.040853587,111.360291072,19.426797824,130.787088896,140.827942483
4,64,60,0,10.061263275,114.616379136,19.787646976,134.404026112,144.465289387
4,64,60,0,9.942386933,111.347942144,20.206187776,131.55412992,141.496516853
4,64,60,0,10.664951894,111.260172032,20.760300032,132.020472064,142.685423958
4,64,60,0,10.195627871,112.438362112,19.930928896,132.369291008,142.564918879
4,64,60,0,10.14750399,114.977658112,20.567849216,135.545507328,145.693011318
4,64,60,0,12.453392107,112.976090112,19.243507968,132.21959808,144.672990187
4,64,20,0,9.912284492,121.903383808,10.568317952,132.47170176,142.383986252
4,64,20,0,9.841564009,123.348346112,9.964692992,133.313039104,143.154603113
4,64,20,0,9.95337428,119.869863936,10.072515072,129.942379008,139.895753288
4,64,20,0,10.053634544,117.072715008,10.035890688,127.108605696,137.16224024
4,64,20,0,10.065900614,109.994715904,10.149510144,120.144226048,130.210126662
4,64,20,0,9.841186089,111.749695232,10.108102144,121.857797376,131.698983465
4,64,20,0,9.744873543,114.809052928,9.96788096,124.776933888,134.521807431
4,64,20,0,9.808628347,111.063156992,10.062004992,121.125161984,130.933790331
4,64,20,0,9.916273914,112.151890944,10.020452096,122.17234304,132.088616954
4,64,20,0,9.827110576,110.677799936,10.218019072,120.895819008,130.722929584
4,64,20,0,10.120364699,118.739612928,9.98423808,128.723851008,138.844215707
4,64,20,0,9.949627283,113.251777792,10.24991616,123.501693952,133.451321235
4,64,20,0,10.062491405,108.370714368,10.047616,118.418330368,128.480821773
4,64,20,0,9.883434928,111.346187776,9.995380224,121.341568,131.225002928
4,64,20,0,9.857516968,108.277331968,10.140463104,118.417795072,128.27531204
4,64,20,0,9.901003702,114.759730176,10.040784896,124.800515072,134.701518774
4,64,20,0,10.076841538,106.38430592,10.136538112,116.520844032,126.59768557
4,64,20,0,9.900948823,113.126916864,9.991656192,123.118573056,133.019521879
4,64,20,0,10.135688688,109.884793088,10.041478912,119.926272,130.061960688
4,64,20,0,12.390341856,111.412116992,9.935271936,121.347388928,133.737730784
4,64,20,0,9.890934502,111.751368192,10.207951104,121.959319296,131.850253798
4,64,20,0,10.06368093,109.632167936,10.171588096,119.803756032,129.867436962
4,64,20,0,9.875968587,112.401336832,10.040530432,122.441867264,132.317835851
4,64,20,0,10.143313917,114.11437696,10.136768256,124.251145216,134.394459133
4,64,20,0,9.92950812,114.798589184,10.020014848,124.818604032,134.748112152
4,64,20,0,9.943040006,112.568134144,10.110567168,122.678701312,132.621741318
4,64,20,0,10.02134611,109.810781952,9.958287872,119.769069824,129.790415934
4,64,20,0,9.94524654,111.575126784,10.036872192,121.611998976,131.557245516
4,64,20,0,9.87938252,109.288143104,10.039302144,119.327445248,129.206827768
4,64,20,0,10.038692544,108.880395008,10.156515072,119.03691008,129.075602624
1,32,90,0,9.631393789,152.013281024,51.975580928,203.988861952,213.620255741
1,32,90,0,9.374929775,152.512322048,51.301151232,203.81347328,213.188403055
1,32,90,0,9.951848273,151.30662784,50.705776128,202.012403968,211.964252241
1,32,90,0,9.69484068,154.16331008,50.335248128,204.498558208,214.193398888
1,32,90,0,9.383944507,150.343717888,50.995469056,201.339186944,210.723131451
1,32,90,0,9.469903253,151.755666944,50.264893952,202.020560896,211.490464149
1,32,90,0,9.7619179,148.435564032,59.089678848,207.52524288,217.28716078
1,32,90,0,9.562994922,148.409469696,50.728594176,199.138063872,208.701058794
1,32,90,0,9.440563323,147.39021696,51.432270848,198.822487808,208.263051131
1,32,90,0,9.429250541,149.624770048,50.443884032,200.06865408,209.497904621
1,32,90,0,9.788340466,149.746518784,50.602643968,200.349162752,210.137503218
1,32,90,0,9.529053164,150.031779072,50.322557952,200.354337024,209.883390188
1,32,90,0,9.720410008,150.814887936,51.49305984,202.307947776,212.028357784
1,32,90,0,9.639364205,148.35120128,49.993824,198.34502528,207.984389485
1,32,90,0,9.7880332,148.785021952,50.416313088,199.20133504,208.98936824
1,32,90,0,9.758280707,149.297952256,50.549620736,199.847572992,209.605853699
1,32,90,0,9.534935769,147.445537024,50.799118848,198.244655872,207.779591641
1,32,90,0,9.553118465,148.819915008,50.802957056,199.622872064,209.175990529
1,32,90,0,9.512926656,148.594426112,50.30044288,198.894868992,208.407795648
1,32,90,0,9.543991374,148.222984192,50.645724672,198.868708864,208.412700238
1,32,90,0,9.716005453,149.340146944,52.148671232,201.488818176,211.204823629
1,32,90,0,9.51960178,149.409027072,51.395628032,200.804655104,210.324256884
1,32,90,0,9.581818721,149.35508224,51.664995072,201.020077312,210.601896033
1,32,90,0,9.677996553,149.772025856,50.233118208,200.005144064,209.683140617
1,32,90,0,9.478984317,150.454381312,50.37252992,200.826911232,210.305895549
1,32,90,0,9.618829733,150.495289856,50.753753344,201.2490432,210.867872933
1,32,90,0,9.621765017,148.94277888,51.685881088,200.628659968,210.250424985
1,32,90,0,9.58726229,148.532275968,50.848992256,199.381268224,208.968530514
1,32,90,0,9.508250166,148.669794048,51.015405824,199.685199872,209.193450038
1,32,90,0,9.595514379,148.335883008,50.440892928,198.776775936,208.372290315
4,16,60,0,12.514178564,129.526516992,35.0837248,164.610241792,177.124420356
4,16,60,0,9.864516944,133.880596224,41.385530112,175.266126336,185.13064328
4,16,60,0,9.953096919,133.707401984,35.10676096,168.814162944,178.767259863
4,16,60,0,12.611882432,132.969161216,34.867260928,167.836422144,180.448304576
4,16,60,0,9.947463791,133.305856768,38.087949056,171.393805824,181.341269615
4,16,60,0,9.879476528,134.6702272,34.689705728,169.359932928,179.239409456
4,16,60,0,9.929173145,128.44778112,34.838204928,163.285986048,173.215159193
4,16,60,0,9.782691364,127.725901056,34.548612864,162.27451392,172.057205284
4,16,60,0,9.919098505,133.115439104,34.984843008,168.100282112,178.019380617
4,16,60,0,9.961237,128.48111104,35.697096192,164.178207232,174.139444232
4,16,60,0,9.925716377,129.84722688,34.96069888,164.80792576,174.733642137
4,16,60,0,10.084854677,131.166287104,36.426892032,167.593179136,177.678033813
4,16,60,0,9.86585207,133.905809664,35.530815232,169.436624896,179.302476966
4,16,60,0,12.412854724,135.239147776,34.806430976,170.045578752,182.458433476
4,16,60,0,12.460002456,134.789536,34.863987968,169.653523968,182.113526424
4,16,60,0,9.983828546,135.448178944,35.592430848,171.040609792,181.024438338
4,16,60,0,10.131287431,129.23177984,35.259478272,164.491258112,174.622545543
4,16,60,0,12.538395324,133.194613248,35.448658944,168.643272192,181.181667516
4,16,60,0,9.984958965,128.851547904,35.043238144,163.894786048,173.879745013
4,16,60,0,10.260887294,134.123684096,34.52329472,168.646978816,178.90786611
4,16,60,0,10.025184597,132.836505088,35.206309888,168.042814976,178.067999573
4,16,60,0,12.456879363,135.097566208,34.85714176,169.954707968,182.411587331
4,16,60,0,9.923840852,127.4196928,35.623428096,163.043120896,172.966961748
4,16,60,0,10.159331626,131.911604224,35.218500864,167.130105088,177.289436714
4,16,60,0,10.124513807,133.461294848,34.34624,167.807534848,177.932048655
4,16,60,0,9.996383695,130.65477632,35.415156992,166.069933312,176.066317007
4,16,60,0,12.254160778,132.861586176,35.198287872,168.059874048,180.314034826
4,16,60,0,9.98454485,131.14588672,39.62127104,170.76715776,180.75170261
4,16,60,0,9.987070022,129.684798976,35.089536,164.774334976,174.761404998
4,16,60,0,10.07881631,132.65991808,34.610497024,167.270415104,177.349231414
1,16,120,0,9.4571757,164.345801984,90.967309056,255.31311104,264.77028674
1,16,120,0,9.504659247,163.843673088,76.899606016,240.743279104,250.247938351
1,16,120,0,10.177322098,162.597433088,76.858201856,239.455634944,249.632957042
1,16,120,0,9.376937726,163.933630976,78.787596032,242.721227008,252.098164734
1,16,120,0,9.91226882,162.402832896,78.42964608,240.832478976,250.744747796
1,16,120,0,9.645003329,164.62241792,86.264591872,250.887009792,260.532013121
1,16,120,0,9.436899858,164.00310016,78.105124096,242.108224256,251.545124114
1,16,120,0,9.301608663,163.065952,85.5264832,248.5924352,257.894043863
1,16,120,0,9.499446158,165.430644992,79.407264,244.837908992,254.33735515
1,16,120,0,9.473296043,163.66824832,77.760891904,241.429140224,250.902436267
1,16,120,0,9.612530394,165.143932928,76.4479552,241.591888128,251.204418522
1,16,120,0,9.529937922,166.010336,76.03135488,242.04169088,251.571628802
1,16,120,0,9.37800944,166.360196096,86.917559808,253.277755904,262.655765344
1,16,120,0,9.459028904,164.4211328,77.130038016,241.551170816,251.01019972
1,16,120,0,9.606971039,164.410763008,78.546732032,242.95749504,252.564466079
1,16,120,0,9.538952556,165.957414144,78.553021952,244.510436096,254.049388652
1,16,120,0,9.608577391,167.166601984,77.246505984,244.413107968,254.021685359
1,16,120,0,9.431897444,164.810310912,79.678032896,244.488343808,253.920241252
1,16,120,0,9.549261556,165.360657152,79.00751104,244.368168192,253.917429748
1,16,120,0,9.528113371,164.668237824,77.199865088,241.868102912,251.396216283
1,16,120,0,9.647063626,164.121491968,77.561075968,241.682567936,251.329631562
1,16,120,0,9.531645903,165.644446976,76.473543936,242.117990912,251.649636815
1,16,120,0,9.529481475,164.75186432,86.617607936,251.369472256,260.898953731
1,16,120,0,9.500989838,166.245350144,76.4155008,242.660850944,252.161840782
1,16,120,0,9.540806697,164.288509184,86.43851904,250.727028224,260.267834921
1,16,120,0,9.384313809,161.968003072,83.426550784,245.394553856,254.778867665
1,16,120,0,9.546860081,163.568756992,85.385268992,248.954025984,258.500886065
1,16,120,0,9.585607499,163.30607616,78.435832064,241.741908224,251.327515723
1,16,120,0,9.468689886,164.259411968,76.88512,241.144531968,250.613221854
1,16,120,0,9.613378952,164.182991872,78.081807872,242.264799744,251.878178696
1,32,10,0,10.702167086,195.860316928,8.518889984,204.379206912,215.081373998
1,32,10,0,9.10296958,166.73611392,9.204169984,175.940283904,185.043253484
1,32,10,0,9.667660973,165.389203712,8.801566208,174.19076992,183.858430893
1,32,10,0,9.495328314,153.272911872,8.45489408,161.727805952,171.223134266
1,32,10,0,8.918095231,153.291891968,8.49144704,161.783339008,170.701434239
1,32,10,0,8.991531614,152.454051072,8.387500032,160.841551104,169.833082718
1,32,10,0,9.146928927,153.416012032,8.238587136,161.654599168,170.801528095
1,32,10,0,8.985327512,151.867603968,8.477931008,160.345534976,169.330862488
1,32,10,0,9.026601171,153.335879168,8.415190016,161.751069184,170.777670355
1,32,10,0,9.120687226,154.069819904,8.29841408,162.368233984,171.48892121
1,32,10,0,9.042064045,152.36408192,8.45115392,160.81523584,169.857299885
1,32,10,0,9.376703688,152.914237952,8.376862976,161.291100928,170.667804616
1,32,10,0,8.982470474,152.906874112,8.21451904,161.121393152,170.103863626
1,32,10,0,9.023222434,154.701564928,8.237943296,162.939508224,171.962730658
1,32,10,0,9.094956662,153.425423104,8.27481216,161.700235264,170.795191926
1,32,10,0,9.048910948,154.606910976,8.33488512,162.941796096,171.990707044
1,32,10,0,9.00920258,154.705530368,8.21427072,162.919801088,171.929003668
1,32,10,0,9.161926894,154.063833088,8.441965056,162.505798144,171.667725038
1,32,10,0,9.12611899,155.027753984,8.273534208,163.301288192,172.427407182
1,32,10,0,9.074717315,154.466607616,8.313091072,162.779698688,171.854416003
1,32,10,0,11.734523871,153.85674496,8.43172096,162.28846592,174.022989791
1,32,10,0,9.206430904,155.335408896,8.272114176,163.607523072,172.813953976
1,32,10,0,9.232128367,155.400624896,8.546028288,163.946653184,173.178781551
1,32,10,0,9.21769612,155.533616128,8.327475968,163.861092096,173.078788216
1,32,10,0,9.39201311,153.680604928,8.54606592,162.226670848,171.618683958
1,32,10,0,9.144365406,155.616066816,8.295067136,163.911133952,173.055499358
1,32,10,0,9.286190792,155.619887104,8.419988992,164.039876096,173.326066888
1,32,10,0,9.199334658,155.481743872,8.532251904,164.013995776,173.213330434
1,32,10,0,9.173062494,155.470475008,8.5099968,163.980471808,173.153534302
1,32,10,0,9.282649576,155.056825088,8.676955904,163.733780992,173.016430568
2,64,120,0,9.332488894,124.062916096,39.98364416,164.046560256,173.37904915
2,64,120,0,9.140502777,111.459086848,39.029669888,150.488756736,159.629259513
2,64,120,0,9.244614055,119.144627968,40.83466112,159.979289088,169.223903143
2,64,120,0,9.640767719,107.835937024,39.91453696,147.750473984,157.391241703
2,64,120,0,9.295213826,115.404123904,40.380646144,155.784770048,165.079983874
2,64,120,0,8.791309341,122.706043904,43.277794048,165.983837952,174.775147293
2,64,120,0,9.491234153,120.851252992,38.945975808,159.7972288,169.288462953
2,64,120,0,9.285948834,124.789248,38.247046144,163.036294144,172.322242978
2,64,120,0,9.327984471,118.567853056,40.21738496,158.785238016,168.113222487
2,64,120,0,9.23230968,122.5090688,39.673342976,162.182411776,171.414721456
2,64,120,0,8.924084814,123.067923968,38.53590912,161.603833088,170.527917902
2,64,120,0,10.027651596,114.66560512,38.875015168,153.540620288,163.568271884
2,64,120,0,9.277112927,121.948651008,39.464344064,161.412995072,170.690107999
2,64,120,0,9.444243437,122.690257152,40.079924736,162.770181888,172.214425325
2,64,120,0,8.87008871,123.870427904,38.486306048,162.356733952,171.226822662
2,64,120,0,9.544695595,118.569435136,39.114278912,157.683714048,167.228409643
2,64,120,0,9.526340142,119.862697984,39.538676736,159.40137472,168.927714862
2,64,120,0,9.065329308,122.577220864,39.830391296,162.40761216,171.472941468
2,64,120,0,8.921545807,110.59641984,38.17313408,148.76955392,157.691099727
2,64,120,0,11.757780348,118.369575936,39.641021184,158.01059712,169.768377468
2,64,120,0,9.066729195,111.846224128,39.068022016,150.914246144,159.980975339
2,64,120,0,8.997692451,115.144077056,37.644605696,152.788682752,161.786375203
2,64,120,0,9.445140334,121.097027072,38.827012096,159.924039168,169.369179502
2,64,120,0,9.85006335,120.766703104,38.048427008,158.815130112,168.665193462
2,64,120,0,9.16177685,123.38427392,37.65020288,161.0344768,170.19625365
2,64,120,0,9.443314348,118.889182976,38.999577088,157.888760064,167.332074412
2,64,120,0,9.267707709,118.413976064,39.065776128,157.479752192,166.747459901
2,64,120,0,9.427243277,116.556887808,38.557172992,155.1140608,164.541304077
2,64,120,0,8.873088767,116.60806016,41.120002048,157.728062208,166.601150975
2,64,120,0,9.180834423,124.281123072,39.231460864,163.512583936,172.693418359
1,16,30,0,9.291120078,164.66925824,21.094484992,185.763743232,195.05486331
1,16,30,0,9.28793576,164.924226048,21.250711808,186.174937856,195.462873616
1,16,30,0,9.322746357,164.985548032,20.926013952,185.911561984,195.234308341
1,16,30,0,9.413495894,162.836211968,20.895395072,183.73160704,193.145102934
1,16,30,0,9.418354362,164.344332032,20.662520064,185.006852096,194.425206458
1,16,30,0,9.365395924,169.87097216,20.993229824,190.864201984,200.229597908
1,16,30,0,9.369884086,164.70126208,20.726298112,185.427560192,194.797444278
1,16,30,0,9.209132825,162.894526976,21.046375936,183.940902912,193.150035737
1,16,30,0,9.242647542,162.0542848,20.430811136,182.485095936,191.727743478
1,16,30,0,9.281402304,160.7137472,21.142098944,181.855846144,191.137248448
1,16,30,0,9.209123758,161.119508992,21.009474048,182.12898304,191.338106798
1,16,30,0,9.251284709,162.946146048,20.666599168,183.612745216,192.864029925
1,16,30,0,9.239367541,162.670994944,19.700569088,182.371564032,191.610931573
1,16,30,0,9.279574048,162.703664128,19.751126784,182.454790912,191.73436496
1,16,30,0,9.565401469,161.780056064,21.063634944,182.843691008,192.409092477
1,16,30,0,9.300389668,162.109801984,20.970612992,183.080414976,192.380804644
1,16,30,0,9.424051154,162.41227008,21.207493888,183.619763968,193.043815122
1,16,30,0,9.249058297,164.003247872,21.055140096,185.058387968,194.307446265
1,16,30,0,9.291640623,163.037911296,20.0602496,183.098160896,192.389801519
1,16,30,0,9.256347302,162.18589696,19.394402048,181.580299008,190.83664631
1,16,30,0,9.239514005,162.598864128,19.60483968,182.203703808,191.443217813
1,16,30,0,9.15441478,162.580791808,21.148736,183.729527808,192.883942588
1,16,30,0,9.355990457,161.569781248,21.103862016,182.673643264,192.029633721
1,16,30,0,9.357173769,162.48713984,21.109337088,183.596476928,192.953650697
1,16,30,0,9.205857922,161.910978048,20.843087872,182.75406592,191.959923842
1,16,30,0,9.335020035,162.562168832,19.875673088,182.43784192,191.772861955
1,16,30,0,9.34281708,162.802451712,20.668916224,183.471367936,192.814185016
1,16,30,0,9.536970107,161.181739008,20.756434944,181.938173952,191.475144059
1,16,30,0,9.359820377,162.478077184,19.98045696,182.458534144,191.818354521
1,16,30,0,9.340969481,162.645087744,20.889530368,183.534618112,192.875587593
4,32,30,0,9.980210189,119.091385088,16.679083008,135.770468096,145.750678285
4,32,30,0,9.905995653,123.607804928,16.114700032,139.72250496,149.628500613
4,32,30,0,12.556259388,122.107540992,16.26524416,138.372785152,150.92904454
4,32,30,0,10.112276786,123.147868928,16.487894016,139.635762944,149.74803973
4,32,30,0,10.019053298,118.810620928,16.02204416,134.832665088,144.851718386
4,32,30,0,10.180605085,118.584972032,16.266727168,134.8516992,145.032304285
4,32,30,0,12.442689219,120.312877824,16.141013248,136.453891072,148.896580291
4,32,30,0,10.130322369,111.364632832,16.202349312,127.566982144,137.697304513
4,32,30,0,10.150196851,112.457117696,16.265749248,128.722866944,138.873063795
4,32,30,0,10.056006402,113.76505984,16.072186112,129.837245952,139.893252354
4,32,30,0,9.792636528,117.685554944,16.143673856,133.8292288,143.621865328
4,32,30,0,10.003781167,122.400062976,16.376140032,138.776203008,148.779984175
4,32,30,0,10.126092579,120.413700864,15.901758976,136.31545984,146.441552419
4,32,30,0,10.055923189,117.392660992,15.78749312,133.180154112,143.236077301
4,32,30,0,9.937007348,118.628588032,16.073974016,134.702562048,144.639569396
4,32,30,0,9.85304108,122.504006912,16.40521216,138.909219072,148.762260152
4,32,30,0,12.748817294,116.839634176,16.191396864,133.03103104,145.779848334
4,32,30,0,9.945359308,117.372147712,16.281696,133.653843712,143.59920302
4,32,30,0,10.011401377,119.517060864,16.17083008,135.687890944,145.699292321
4,32,30,0,9.975865607,113.731851008,16.138480128,129.870331136,139.846196743
4,32,30,0,9.903858705,117.04921472,16.2910272,133.34024192,143.244100625
4,32,30,0,9.975022446,120.583696896,15.910237184,136.49393408,146.468956526
4,32,30,0,10.111768547,119.557147904,16.152111104,135.709259008,145.821027555
4,32,30,0,9.92066248,120.783544064,16.101670912,136.885214976,146.805877456
4,32,30,0,10.12482235,117.896794112,16.01054976,133.907343872,144.032166222
4,32,30,0,9.978954727,115.691279104,16.1479808,131.839259904,141.818214631
4,32,30,0,10.150250188,116.42089984,16.26737024,132.68827008,142.838520268
4,32,30,0,10.044466231,114.954920192,16.348814848,131.30373504,141.348201271
4,32,30,0,10.021320108,115.660864768,16.129901312,131.79076608,141.812086188
4,32,30,0,10.261108759,120.000003584,16.1627072,136.162710784,146.423819543
2,64,60,0,9.597372073,125.2193728,21.109885952,146.329258752,155.926630825
2,64,60,0,9.180771077,114.582735104,19.957187072,134.539922176,143.720693253
2,64,60,0,9.708880095,118.672884224,20.266750976,138.9396352,148.648515295
2,64,60,0,9.73819722,129.545455104,21.118543872,150.663998976,160.402196196
2,64,60,0,8.916946153,118.997199104,20.461894912,139.459094016,148.376040169
2,64,60,0,9.637517148,114.4920832,20.243874048,134.735957248,144.373474396
2,64,60,0,8.933424751,109.857553152,20.127993856,129.985547008,138.918971759
2,64,60,0,9.201920262,118.79644416,20.096882688,138.893326848,148.09524711
2,64,60,0,9.009693465,118.72029696,20.18529408,138.90559104,147.915284505
2,64,60,0,8.98531167,110.739321088,19.912058112,130.6513792,139.63669087
2,64,60,0,8.983942429,119.800568064,19.556487936,139.357056,148.340998429
2,64,60,0,9.132900864,110.386310912,20.249115904,130.635426816,139.76832768
2,64,60,0,9.100666775,116.318769152,21.901592832,138.220361984,147.321028759
2,64,60,0,9.530729529,122.61104384,20.241795072,142.852838912,152.383568441
2,64,60,0,9.520122233,124.466841088,19.457259776,143.924100864,153.444223097
2,64,60,0,8.950643811,119.90748288,20.73008384,140.63756672,149.588210531
2,64,60,0,9.193959972,114.045786112,20.44715008,134.492936192,143.686896164
2,64,60,0,8.972639175,117.517476864,19.453958144,136.971435008,145.944074183
2,64,60,0,9.197436004,122.92954496,19.980301824,142.909846784,152.107282788
2,64,60,0,9.338058607,113.018658048,19.69233792,132.710995968,142.049054575
2,64,60,0,9.496724235,119.884014848,19.9255808,139.809595648,149.306319883
2,64,60,0,9.106312941,124.8020928,19.962217216,144.764310016,153.870622957
2,64,60,0,8.679890116,121.853408,20.258864128,142.112272128,150.792162244
2,64,60,0,9.408208627,123.00053504,20.144578816,143.145113856,152.553322483
2,64,60,0,9.282347825,125.00493696,20.659494144,145.664431104,154.946778929
2,64,60,0,9.210767496,122.492523008,20.300441856,142.792964864,152.00373236
2,64,60,0,9.889234639,124.127795968,20.044874752,144.17267072,154.061905359
2,64,60,0,9.315835543,113.669668096,19.746104064,133.41577216,142.731607703
2,64,60,0,9.188747316,114.199086848,21.201614336,135.400701184,144.5894485
2,64,60,0,9.019207466,121.104055808,20.151511808,141.255567616,150.274775082
2,64,30,0,8.98565763,118.260704768,10.26209408,128.522798848,137.508456478
2,64,30,0,8.851010979,110.613586176,10.067266816,120.680852992,129.531863971
2,64,30,0,9.099355333,118.620217856,10.212445184,128.83266304,137.932018373
2,64,30,0,9.008591407,122.12446208,10.145520896,132.269982976,141.278574383
2,64,30,0,9.487485336,117.586368768,9.903432192,127.48980096,136.977286296
2,64,30,0,9.097920743,115.016185088,10.119990784,125.136175872,134.234096615
2,64,30,0,8.779728341,111.995160064,10.218241024,122.213401088,130.993129429
2,64,30,0,8.884736638,120.869636096,9.996580096,130.866216192,139.75095283
2,64,30,0,9.363469613,117.024893952,10.17863808,127.203532032,136.567001645
2,64,30,0,9.651795588,120.53691008,10.020438784,130.557348864,140.209144452
2,64,30,0,9.466915055,125.137254912,10.06564608,135.202900992,144.669816047
2,64,30,0,9.015406058,122.816392192,9.979356928,132.79574912,141.811155178
2,64,30,0,9.149256045,122.18490496,10.132935936,132.317840896,141.467096941
2,64,30,0,9.23377822,118.532227072,9.959404032,128.491631104,137.725409324
2,64,30,0,9.064304502,121.02434688,10.429908992,131.454255872,140.518560374
2,64,30,0,9.57919638,121.710099968,10.087937024,131.798036992,141.377233372
2,64,30,0,8.869264419,124.33361792,10.250070016,134.583687936,143.452952355
2,64,30,0,9.452386194,112.56688384,9.860318976,122.427202816,131.87958901
2,64,30,0,9.453143388,124.365774848,10.127556096,134.493330944,143.946474332
